0,1,3,6,0,7,8,10,4,5,0,14,9,0,11,0,19,15,16,17,12,18,20,21,23,135
1,0,3,12,11,7,6,5,4,0,14,16,2,9,19,21,22,18,24,20,0,0,0,23,25,266
2,0,3,9,4,1,0,7,0,5,6,11,8,10,16,12,0,13,15,0,17,21,22,24,25,121
1,2,3,4,5,0,8,9,10,0,6,15,16,19,11,20,21,17,24,25,22,0,0,0,18,252
3,4,0,0,1,2,0,9,5,6,7,8,10,0,11,12,13,14,15,17,18,19,20,23,25,33
1,3,5,6,7,8,9,10,11,12,13,14,15,0,17,19,0,21,16,0,18,25,20,23,0,165
3,0,10,4,6,1,17,8,5,15,16,7,0,11,0,21,22,18,19,0,23,0,24,25,20,286
1,2,3,5,7,9,10,0,11,12,0,15,16,24,17,8,0,20,21,18,13,0,19,0,23,288
0,4,3,1,2,5,9,0,6,7,8,15,11,12,13,14,17,18,23,19,20,21,22,0,25,105
1,2,3,4,5,6,12,7,9,10,11,8,21,15,20,17,19,24,16,0,22,0,18,13,0,342
10,6,7,3,4,0,5,8,13,9,2,11,16,18,14,20,15,12,17,19,21,22,23,24,0,307
2,20,0,7,5,1,3,6,4,10,12,13,8,11,17,18,19,16,14,22,23,24,25,0,21,356
2,5,7,6,1,0,8,11,18,12,10,4,24,19,0,15,0,17,0,14,20,16,21,23,25,324
1,2,4,5,6,8,9,11,0,12,7,14,15,0,16,25,13,18,0,24,0,19,22,21,17,325
10,0,7,8,1,4,11,0,14,12,3,17,16,5,0,15,9,23,18,20,21,22,0,24,25,266
2,10,5,8,13,7,3,11,1,0,9,0,12,0,19,15,16,17,18,0,20,21,22,23,24,146
1,2,3,5,0,6,7,11,4,16,12,8,9,15,23,0,17,13,14,0,24,20,0,21,22,281
3,0,5,1,2,0,4,0,6,7,8,9,10,11,13,14,16,17,18,19,21,22,23,24,25,8
1,2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,0,21,0,24,25,20,0,23,43
4,1,2,8,3,6,11,0,7,9,10,12,17,13,14,15,16,21,18,19,20,22,0,23,24,210
0,1,5,10,6,7,2,8,4,11,12,20,9,15,17,18,13,19,21,16,23,24,25,0,22,226
4,0,3,1,0,2,8,10,5,6,7,0,9,12,0,14,15,16,17,18,20,21,23,24,25,69
1,2,3,4,5,6,7,8,9,10,12,13,18,15,16,24,0,17,19,22,0,0,14,0,23,186
6,0,1,0,3,0,9,2,4,5,13,7,10,12,0,19,14,15,16,17,0,21,23,24,25,102
0,2,3,12,4,1,8,11,0,5,15,10,16,17,13,14,21,25,18,0,22,0,23,0,24,304
1,2,0,8,4,5,6,12,7,9,10,16,11,13,14,15,0,17,18,19,20,21,22,23,24,60
1,2,3,4,5,6,12,7,8,10,11,0,13,9,15,17,18,19,20,16,23,24,25,0,22,89
4,6,0,0,8,1,11,2,3,7,5,9,10,12,13,14,15,16,17,18,19,20,23,24,25,95
1,2,3,4,5,6,7,8,10,0,11,12,20,14,22,23,0,18,16,9,19,24,21,15,25,392
1,0,0,6,5,0,3,0,0,7,8,9,10,11,12,13,16,17,18,19,20,22,23,24,25,22
3,4,5,6,7,8,9,10,13,14,15,0,17,18,0,20,16,23,19,0,21,0,0,24,25,145
1,2,3,12,0,7,0,0,5,6,16,10,8,15,0,0,17,18,19,20,21,22,23,24,25,112
1,2,4,6,7,8,9,10,11,13,15,17,0,18,19,0,20,0,0,23,14,21,25,24,0,246
